Model,Dropout,Hidden Layers,Neurons per Layer,Activation,Learning Rate,Batch Size,Regularizer,Optimizer,Loss Function,R2,RMSE,Train Loss,Val Loss,RMSE Step 1,RMSE Step 2,RMSE Step 3,RMSE Step 4,RMSE Step 5,RMSE Step 6
21,0.0,2,64,elu,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.9548470377922058,0.21429361654509935,0.041371654719114304,0.08835291117429733,0.15064395957432106,0.1583747067395162,0.18220660042483233,0.22986332764583528,0.2726102699681833,0.25963092201226046
22,0.0,2,64,elu,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9664695858955383,0.18466534262191395,0.03357910364866257,0.07084236294031143,0.10640631940286907,0.13548516776761257,0.1679557879060677,0.1950107727134959,0.22122637187540564,0.244451896930763
23,0.0,2,64,elu,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.9568853378295898,0.20940064479576947,0.09664548188447952,0.19280190765857697,0.12453390804226372,0.155004867734666,0.18589467751719382,0.21947754119330873,0.2579962446766519,0.2725295120898297
24,0.0,2,64,elu,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.6260253190994263,0.6167192251987912,0.31419453024864197,6.633161544799805,0.7439338445686753,0.6131340999461229,0.5331668952636086,0.5550109914610108,0.6191659772838217,0.6140283648031946
25,0.0,2,128,relu,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.962069571018219,0.1964080981013614,0.038544848561286926,0.059714481234550476,0.10636225509135583,0.15213508684169072,0.17713403198816435,0.2056696602742839,0.23634588456944525,0.2597463367599173
26,0.0,2,128,relu,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9675922989845276,0.1815472844982117,0.0309839379042387,0.0451945997774601,0.09445471439967439,0.13082912643255218,0.16215004658070487,0.1923294930469486,0.2210203493085538,0.24411502689209258
27,0.0,2,128,relu,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.9613313674926758,0.19831023903900477,0.07013718783855438,0.09756863117218018,0.10748257310556482,0.14428107192497855,0.18000875942560973,0.21028059635903026,0.23783085527137365,0.2653553976605324
28,0.0,2,128,relu,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.9630193114280701,0.19393353997925789,0.05281849578022957,0.09467672556638718,0.10428294864871457,0.14354361357877354,0.17570245593736733,0.2056557741826675,0.2339537366360319,0.2574647998597953
29,0.0,2,128,relu,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.926469624042511,0.273463452333739,0.04207224026322365,0.1760064661502838,0.21843727981197378,0.17763079694226674,0.30166886302475304,0.23697701471863739,0.3294786054500823,0.3372168494481474
30,0.0,2,128,relu,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9644098877906799,0.1902522605462186,0.035188786685466766,0.04342653974890709,0.11121438944036315,0.14763532646885158,0.17344309789588447,0.20024048815850576,0.22640899898844233,0.24814546585561992
31,0.0,2,128,relu,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.9561015963554382,0.21129539821587953,0.2548358142375946,0.38695865869522095,0.14872509024039512,0.1899324164202695,0.18339028769727486,0.21775380685559922,0.23987747886708455,0.26663887879490655
32,0.0,2,128,relu,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.9578863978385925,0.2069555900084195,0.07261679321527481,0.08544733375310898,0.11783286828257426,0.15746084445597638,0.19409698360926683,0.2170408422352111,0.24686037794098112,0.26942707668330795
33,0.0,2,128,tanh,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.9597947597503662,0.2022121992310233,0.05505599454045296,0.12388046830892563,0.13471287181605945,0.1567767840796037,0.1952367234065138,0.21184181627010487,0.23237725077854496,0.2561667097983518
34,0.0,2,128,tanh,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9647573828697205,0.18932146236240655,0.047145672142505646,0.07445696741342545,0.1113290676451928,0.1412459933395626,0.17166897832170291,0.20076686831969492,0.2256954098332388,0.24900375885911102
35,0.0,2,128,tanh,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.9569280743598938,0.20929687522782814,0.7164875268936157,0.8839387893676758,0.14939274000336147,0.16672919308298254,0.19392209925393772,0.21708009267138065,0.2422844924655876,0.26322445431201186
36,0.0,2,128,tanh,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.9259235858917236,0.27447703171876336,0.39640891551971436,0.38929250836372375,0.2448729546556138,0.24610127840091306,0.26358283369904795,0.2781997681852755,0.29325988356230354,0.3140500166042939
37,0.0,2,128,tanh,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.8245446085929871,0.42242485876424735,0.07324311882257462,0.9005281925201416,0.27958499541050663,0.4202332962936126,0.42383458270422,0.5536203976332607,0.3459316428647581,0.458369229496115
38,0.0,2,128,tanh,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9500658512115479,0.22535376553145486,0.0564793162047863,0.17951573431491852,0.12799814710579366,0.18921706737265498,0.2306058048615276,0.23600702607340182,0.2535864555954339,0.2816672596682129
39,0.0,2,128,tanh,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.9231236577033997,0.27961631327161457,0.24454836547374725,0.2903810739517212,0.25065790298716983,0.294117825530831,0.2786139462146131,0.26922044795626443,0.2697028635155184,0.3113460117757965
40,0.0,2,128,tanh,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.70701664686203,0.5458683012421819,2.563117504119873,2.114325761795044,0.593494935940664,0.5641771053425556,0.510818919597083,0.5367275445776118,0.5665440970802432,0.497331969430246
41,0.0,2,128,elu,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.9602499008178711,0.20106428472908458,0.03630590811371803,0.07160882651805878,0.11588794621461175,0.1732560051415881,0.1733792579480977,0.20159380617786316,0.22484310991784592,0.27903744988028023
42,0.0,2,128,elu,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9679716229438782,0.18048164850024478,0.030170677229762077,0.03655494749546051,0.09125791270006535,0.12898374198338233,0.16097074557485472,0.19256972542498663,0.2180705836165966,0.24481365624660825
43,0.0,2,128,elu,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.9613824486732483,0.19817916920817805,0.07011038064956665,0.11276931315660477,0.11145455675148802,0.1470968627779466,0.18333150340977394,0.20973039850628167,0.2365932686894593,0.2608147318836578
44,0.0,2,128,elu,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.9626824855804443,0.19481497338713274,0.055216334760189056,0.09112963825464249,0.10552036510962406,0.14469513992795158,0.17678658815745704,0.20791917770450152,0.23380375533111084,0.2578820427524173
45,0.0,2,128,elu,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.9572835564613342,0.20843139466490557,0.041225701570510864,0.06598448008298874,0.11985865649401241,0.16006992790317628,0.20571867162368662,0.2238547822307571,0.24200461088125907,0.2639782152510485
46,0.0,2,128,elu,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9653639197349548,0.18768528882749336,0.03446329012513161,0.051068149507045746,0.10186130509883887,0.14012948108720602,0.17076200496362207,0.19603670405253382,0.22582128326177384,0.25052448537554206
47,0.0,2,128,elu,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.9414820671081543,0.243955404593601,0.24155759811401367,0.32542017102241516,0.2640247659633181,0.22903161451242574,0.21349003709569755,0.23680282469213232,0.2418194202496498,0.27348837618074046
48,0.0,2,128,elu,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.9395630955696106,0.24792312178235448,0.07346555590629578,0.11696303635835648,0.17895702280389827,0.20686392075836613,0.2370844568822499,0.26829452603454446,0.2816463312973893,0.2940548436456267
49,0.0,3,64,relu,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.962917149066925,0.19420138929792852,0.03663184121251106,0.06982772797346115,0.130966909668291,0.13696614589660344,0.18400373899647332,0.19816646842983796,0.2301343849476936,0.25355045958704375
50,0.0,3,64,relu,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9682610630989075,0.1796643511746655,0.03166487067937851,0.04086534306406975,0.09092584500052586,0.12783096856205345,0.15963971162158255,0.19156095622886088,0.21973626056451084,0.24209991269131287
51,0.0,3,64,relu,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.9604184627532959,0.20063747795018827,0.05719473585486412,0.07026311755180359,0.13041168806380496,0.15063920604810566,0.1834112283564701,0.21058403502853654,0.23504869432138292,0.26192794982835343
52,0.0,3,64,relu,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.9637288451194763,0.19206437027812265,0.05098993331193924,0.06881102919578552,0.1050168114787603,0.13692728983520983,0.17165038264485713,0.20398973435759246,0.23231620420395166,0.25790867395394534
53,0.0,3,64,relu,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.9314577579498291,0.26402516185718333,0.042788296937942505,0.353235125541687,0.14443589985913463,0.34391068722767365,0.2824921834670512,0.22107031966608964,0.25495202593268645,0.2923323596843246
54,0.0,3,64,relu,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.964641273021698,0.18963328378559322,0.03618810698390007,0.048250529915094376,0.11224723577962051,0.14291916225079446,0.17105739010084411,0.19882291344567682,0.2257713567102725,0.25095881126637914
55,0.0,3,64,relu,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.8761022686958313,0.3549749066994079,0.15297451615333557,0.4099803864955902,0.24043296043344978,0.34558040605553486,0.32536555861124233,0.4168263094787499,0.399138155379166,0.37403686937612973
56,0.0,3,64,relu,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.8456764221191406,0.3961705624290272,0.0835554376244545,0.4729016423225403,0.36780304137576614,0.3976760198804548,0.3675317647251915,0.4060633703663961,0.4148584171480927,0.41978842849459086
57,0.0,3,64,tanh,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.9638225436210632,0.19181615379075284,0.046984247863292694,0.05764700472354889,0.1281110156954007,0.14445352608113088,0.172322282216829,0.20030521797769218,0.22610226356566848,0.2500954427149377
58,0.0,3,64,tanh,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9653427004814148,0.1877428607872248,0.047759898006916046,0.05285682901740074,0.11283325496596741,0.1399592053355454,0.16856517240531674,0.19757241156046956,0.2243781635006397,0.24773908124541633
59,0.0,3,64,tanh,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.8938375115394592,0.32858789807893884,0.14018318057060242,0.7148956060409546,0.30830630850919155,0.3162481364795764,0.3227368714134209,0.3252298733202826,0.3499912914477464,0.3468912213095344
60,0.0,3,64,tanh,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.678523600101471,0.5717956123072294,0.4866850674152374,1.146958589553833,0.5537350384145051,0.7019511789798966,0.4694475365519464,0.5047578526672293,0.6045208337884189,0.5672297355073033
61,0.0,3,64,tanh,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.8115429282188416,0.43779669646684904,0.06120767444372177,1.8100173473358154,0.4154850514460249,0.35443262824520816,0.5762605134722597,0.39549223605896844,0.4312752847461432,0.42102666550779966
62,0.0,3,64,tanh,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9579050540924072,0.20690968381207023,0.07430601865053177,0.11916372179985046,0.14514276759302794,0.16615276966660017,0.1899509295040046,0.2144766898496344,0.24055717660989845,0.26124907369283396
63,0.0,3,64,tanh,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.8767659068107605,0.35402316337035233,0.1498611718416214,5.53219747543335,0.32726280692617055,0.3504740396635041,0.3485719928419134,0.34571854982722483,0.370164983863114,0.3795035572495194
64,0.0,3,64,tanh,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.33237895369529724,0.8240076671609364,0.9861240386962891,3.1501617431640625,0.7994186901528458,0.8273599338376143,0.8020182289183999,0.8698510741152563,0.8019642400542463,0.8410454749861812
65,0.0,3,64,elu,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.9622189402580261,0.19602134819387496,0.03894918039441109,0.07281696051359177,0.10324479668906182,0.13657969870859993,0.17591517037045615,0.2160168174442943,0.22972625820657386,0.26618505981417184
66,0.0,3,64,elu,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9686220288276672,0.17863978861340465,0.03126174584031105,0.038098059594631195,0.09181044832430325,0.1266636928811257,0.1600722227321256,0.1906764680038169,0.21675561272171487,0.24092057705636757
67,0.0,3,64,elu,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.9616430401802063,0.19750939782937113,0.0550389364361763,0.08166926354169846,0.11419981617534701,0.15887193134402594,0.1810505499327497,0.20909980240239046,0.23098809949702304,0.2567579680667547
68,0.0,3,64,elu,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.9629620909690857,0.1940839178057554,0.0472651943564415,0.07713162899017334,0.11221199108564811,0.1410402278246546,0.1736605147703922,0.2039542513463031,0.23472858084578893,0.25822566571979716
69,0.0,3,64,elu,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.8987157940864563,0.3209496070153106,0.08075230568647385,0.27942660450935364,0.26877111560628664,0.25200425764383855,0.29499552743204976,0.27891097547424104,0.3925785095927691,0.4042085780709284
70,0.0,3,64,elu,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9651207327842712,0.1883430897789905,0.03486206382513046,0.04047702997922897,0.10076675990163995,0.140557630503342,0.17372592970819806,0.19990620913904203,0.22390305518107417,0.2503174861465969
71,0.0,3,64,elu,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.9581193327903748,0.206382409494176,0.14973759651184082,0.6098851561546326,0.11211293999518286,0.15026214135994587,0.1873798948961332,0.2223708743386473,0.24402544993498582,0.27624578807127265
72,0.0,3,64,elu,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.39796438813209534,0.7824873090817857,0.559498131275177,75.37222290039062,0.7282207994429719,0.781215807835018,0.8180506316819438,0.7639684039366381,0.8413258858572711,0.7566136522809767
73,0.0,3,128,relu,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.9537790417671204,0.2168128978547454,0.03935312479734421,0.0968909040093422,0.12533601365657546,0.1608532263514194,0.20176477170203902,0.22952559593084848,0.2866305340576769,0.25480130951504215
74,0.0,3,128,relu,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9681841731071472,0.17988172690263807,0.029861796647310257,0.043024368584156036,0.0937887247096171,0.1294514606605166,0.16204283263622007,0.1898632288001454,0.21893395647767597,0.24157854665127648
75,0.0,3,128,relu,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.9634682536125183,0.19275292748332126,0.08243469893932343,0.09933865070343018,0.0984197727787697,0.13793696798315588,0.17384984902851897,0.20585928982406684,0.23378970971800525,0.2587613619778254
76,0.0,3,128,relu,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.9616007208824158,0.19761842395872964,0.05504492297768593,0.11923143267631531,0.1123435821018772,0.14103122432401025,0.17693870940448628,0.20837380674374284,0.2381777141496907,0.2652561684609564
77,0.0,3,128,relu,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.8926358222961426,0.33044206994036845,0.050470154732465744,0.2429654747247696,0.1443901424373104,0.2002122997184754,0.29746189069382745,0.28135807468073,0.36029220130514017,0.5447656835748332
78,0.0,3,128,relu,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9647922515869141,0.18922793385767211,0.03579100966453552,0.03996932506561279,0.10707491392400431,0.13885120812157573,0.17381557435514966,0.1989217893075596,0.22725452336188118,0.2503557335401702
79,0.0,3,128,relu,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.9433903694152832,0.2399447796793663,0.4558245539665222,0.7000157833099365,0.148291281328265,0.16503260146232548,0.27001390881195314,0.24689175402385946,0.2607661406631901,0.3071893152027225
80,0.0,3,128,relu,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.9556781649589539,0.21231224516863687,0.13744421303272247,0.19267164170742035,0.13848705754630028,0.1635343424837348,0.19922247654262062,0.2228775258933047,0.24782596545370203,0.27158810651795806
81,0.0,3,128,tanh,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.9608860611915588,0.19944866788062576,0.05891172215342522,0.08980332314968109,0.1320869761902802,0.15004761562868899,0.1810063886482853,0.2118074268567262,0.23656965835238117,0.25520856171898665
82,0.0,3,128,tanh,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9632987380027771,0.1931997565142803,0.06040488928556442,0.08118849992752075,0.11742625518415785,0.1475459845641198,0.17596852519114933,0.20347507951585053,0.22899666323200332,0.25218297935533285
83,0.0,3,128,tanh,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.7401725649833679,0.5140539278747644,0.1791865974664688,0.3487315773963928,0.4932820198326452,0.49433670809163427,0.5573922803844339,0.46252515530614846,0.5635778801901208,0.5055660918773103
84,0.0,3,128,tanh,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.9307494163513184,0.2653859549474505,0.13393369317054749,0.2073635309934616,0.22878814482507803,0.24098496057683896,0.2563149069361878,0.26968321997337186,0.28684095524835324,0.30242892307165314
85,0.0,3,128,tanh,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.6600761413574219,0.5879728443531353,0.0728963315486908,2.0216128826141357,0.8080430959461427,0.445980152647603,0.44518264564775806,0.4677120415690264,0.6279725849087832,0.6412346300058057
86,0.0,3,128,tanh,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9556810259819031,0.21230515635279848,0.12434397637844086,0.1764141023159027,0.152276578631442,0.16479801057975973,0.1969866216533722,0.2197279756886069,0.24222244483818456,0.2726579390155257
87,0.0,3,128,tanh,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.9259341359138489,0.27445758189408365,0.41643354296684265,1.2248947620391846,0.20849032261874964,0.26927328012930474,0.2681743321049943,0.2819652863888806,0.31026105119431524,0.29716593335306407
88,0.0,3,128,tanh,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.2478763610124588,0.8746028066765872,0.5482801198959351,1.2451151609420776,0.881130765780285,0.8693645089422638,0.8688114428147254,0.8745176689771871,0.8779516936831976,0.8757942172157933
89,0.0,3,128,elu,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.9464781880378723,0.23330871900657013,0.04277042672038078,0.24265936017036438,0.1669966118295958,0.16557353171729014,0.18547161103082027,0.20969047048220815,0.25010665117993097,0.3610756871757125
90,0.0,3,128,elu,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9685024619102478,0.17897977567480383,0.0363474041223526,0.04537082090973854,0.09095604686455723,0.12780506283518153,0.15902287989234146,0.1882126014768641,0.21690252627042378,0.24462404955172462
91,0.0,3,128,elu,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.9471898674964905,0.23175257796640666,0.2064761072397232,0.2762899398803711,0.15498176170359787,0.16291280374060152,0.2225108288774695,0.23727262721324308,0.2834102584432583,0.2925320254220603
92,0.0,3,128,elu,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.7759553790092468,0.47734626045128803,0.10109273344278336,0.4706766605377197,0.4584665444272211,0.48908047595746673,0.46216130080283574,0.45799303591636786,0.5502208718865871,0.4378233942405733
93,0.0,3,128,elu,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.8634130358695984,0.37271021086403106,0.10025888681411743,0.5297529697418213,0.5459610314153656,0.39016529666357,0.21578986175862774,0.3703009890869272,0.3066139833120253,0.3247749551490412
94,0.0,3,128,elu,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9646403193473816,0.18963560184685196,0.03421599045395851,0.0470476970076561,0.11350547957523852,0.15283005737539546,0.17281737388289087,0.1965508018548285,0.2237318386157226,0.24694799003660084
95,0.0,3,128,elu,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.9354436993598938,0.2562331897757732,0.4161835014820099,0.4717272222042084,0.23484396268497737,0.19020663700397272,0.2327647506020978,0.2546271794360337,0.28781898060883293,0.31741411882508264
96,0.0,3,128,elu,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.7039492130279541,0.5487181258014201,0.34126418828964233,1.0895628929138184,0.4848291923530674,0.514062247420246,0.5577468955982662,0.573115244157917,0.5721935137487137,0.5833560141532341
97,0.0,4,64,relu,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.9555808901786804,0.21254494801753873,0.036819424480199814,0.08769439905881882,0.10768319514488824,0.15161770379887926,0.18845619683789402,0.21108462837744935,0.24418851891964335,0.3110818259947202
98,0.0,4,64,relu,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9678500294685364,0.18082401308931934,0.03144397586584091,0.042318131774663925,0.09701750632607917,0.13006679479788225,0.16256590524316306,0.19188377947625634,0.21872678969660272,0.2424284109839047
99,0.0,4,64,relu,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.9618446826934814,0.19698963120507854,0.06333576887845993,0.06787224113941193,0.12428688616370796,0.14526118226566195,0.1771914276713374,0.2046783064839795,0.23444097474064518,0.2608314362219702
100,0.0,4,64,relu,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.9632165431976318,0.19341573953331,0.0541156604886055,0.06384250521659851,0.10532637394312762,0.14107620329913964,0.17463495983469002,0.20598383574075238,0.23233915617636602,0.257999087898842
101,0.0,4,64,relu,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.9341695308685303,0.2587495449771658,0.06378921121358871,0.14397147297859192,0.1539120313103017,0.17404074601469305,0.308701465396561,0.3210426645862512,0.26176108571777323,0.2843453605055584
102,0.0,4,64,relu,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.964104950428009,0.19106581638940717,0.036964669823646545,0.04152094945311546,0.10887759185990921,0.1452736868313088,0.17279496518568563,0.20064842435856883,0.22868866250262124,0.2523208857627754
103,0.0,4,64,relu,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.9595505595207214,0.20282549969254138,0.18765898048877716,0.3834151327610016,0.13090731976206696,0.1493639860174968,0.18130017940172208,0.21280224521111862,0.23956187833849016,0.2680376868517107
104,0.0,4,64,relu,0.01,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.9504575729370117,0.22446798767317278,0.09296195209026337,0.2718271315097809,0.16034509634932514,0.17744161245286588,0.21143073211526586,0.2292175237496099,0.26036550059470986,0.2830008256348585
105,0.0,4,64,tanh,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.9617023468017578,0.19735661853565362,0.054048385471105576,0.18757063150405884,0.1187792332334994,0.14579482579725206,0.17999255029353609,0.20713062327495932,0.23566704937003585,0.25980707464716624
106,0.0,4,64,tanh,0.001,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9635756611824036,0.1924693014852678,0.07061541825532913,0.09762932360172272,0.11918719739549614,0.1468145427065042,0.1746248881601356,0.20100568809169544,0.22925623440931864,0.25111093929302636
107,0.0,4,64,tanh,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,Adam,mean_squared_error,0.8608511090278625,0.37618891676410837,0.2739567160606384,0.884864866733551,0.3468852936545464,0.3839430289055463,0.3624390417362425,0.38106413559537905,0.38448766491582864,0.39619161165461547
108,0.0,4,64,tanh,0.001,2048,<keras.src.regularizers.L1L2 object at 0x742f8f4ffc10>,SGD,mean_squared_error,0.9424614310264587,0.24190550199047325,0.13710828125476837,0.15254203975200653,0.19136341367847426,0.2079611410634787,0.2300903627684198,0.2496402537076838,0.27035942079603886,0.2879185299721713
109,0.0,4,64,tanh,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,Adam,mean_squared_error,0.8227179050445557,0.4246181560826132,0.05166418477892876,0.26372647285461426,0.3878401019590623,0.389310343550227,0.40020275545685413,0.42414018274129145,0.44783632990194394,0.4890917242034125
110,0.0,4,64,tanh,0.01,2048,<keras.src.regularizers.L2 object at 0x742f8f4ffbe0>,SGD,mean_squared_error,0.9465491771697998,0.23315417704154726,0.0869094654917717,0.3548899292945862,0.18301045954740514,0.1973506742073098,0.21916218419808928,0.24029630769898364,0.2625182841394635,0.2811420854534071
